destination_nom,destination_code_m49,niveau,annee,sexe,personnes_nees_en_haiti,base_estimation,couverture_source,source_id,licence,attribution,millesime,date_extraction
Liechtenstein,438,pays,2015,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2020,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2024,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,1990,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,1995,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2000,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2005,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2010,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2015,femmes,1,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2020,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Liechtenstein,438,pays,2024,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,1990,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,1995,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2000,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2005,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2010,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2015,tous,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2020,tous,77,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2024,tous,89,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,1990,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,1995,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2000,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2005,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2010,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2015,hommes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2020,hommes,45,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2024,hommes,52,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,1990,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,1995,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2000,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2005,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2010,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2015,femmes,0,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2020,femmes,32,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Luxembourg,442,pays,2024,femmes,37,B,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,1990,tous,233817,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,1995,tous,260942,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2000,tous,288726,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2005,tous,337832,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2010,tous,398753,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2015,tous,595466,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2020,tous,825181,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2024,tous,993632,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,1990,hommes,149481,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,1995,hommes,163973,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2000,hommes,178822,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2005,hommes,205082,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2010,hommes,237949,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2015,hommes,374544,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2020,hommes,527511,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2024,hommes,622847,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,1990,femmes,84336,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,1995,femmes,96969,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2000,femmes,109904,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2005,femmes,132750,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2010,femmes,160804,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2015,femmes,220922,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2020,femmes,297670,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
LATIN AMERICA AND THE CARIBBEAN,904,ensemble,2024,femmes,370785,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Caribbean,915,ensemble,1990,tous,221553,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Caribbean,915,ensemble,1995,tous,246945,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Caribbean,915,ensemble,2000,tous,272914,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Caribbean,915,ensemble,2005,tous,320088,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Caribbean,915,ensemble,2010,tous,375362,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Caribbean,915,ensemble,2015,tous,542535,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
Caribbean,915,ensemble,2020,tous,567956,,,SRC-054,CC BY 3.0 IGO,"United Nations, Department of Economic and Social Affairs, Population Division (2024). International Migrant Stock 2024",révision 2024,2026-08-23
