enquete,annee,region,pcode_region_enquete,cartographiable,indicateur_id,precision_source,valeur,ic_bas,ic_haut,denominateur_pondere,denominateur_brut
EMMUS 2016,2016,Nord,412004,oui,MA_ADIF_W_SAM,,5.4,,,142,134
EMMUS 2016,2016,Nord-Est,412005,oui,MA_ADIF_W_SAM,,1.9,,,56,112
EMMUS 2016,2016,Nord-Ouest,412012,oui,MA_ADIF_W_SAM,,3.6,,,62,127
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,MA_ADIF_W_SAM,,4.5,,,238,133
EMMUS 2016,2016,Sud,412008,oui,MA_ADIF_W_SAM,,0.0,,,74,93
EMMUS 2016,2016,Sud-Est,412003,oui,MA_ADIF_W_SAM,,6.3,,,73,92
EMMUS 2000,2000,Aire métropolitaine,412001,oui,MA_ADIF_W_TOT,,100.0,,,350,180
EMMUS 2000,2000,Artibonite,412006,oui,MA_ADIF_W_TOT,,100.0,,,270,152
EMMUS 2000,2000,Centre,412007,oui,MA_ADIF_W_TOT,,100.0,,,154,152
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_TOT,,100.0,,,58,106
EMMUS 2000,2000,Nord,412004,oui,MA_ADIF_W_TOT,,100.0,,,117,164
EMMUS 2000,2000,Nord-Est,412005,oui,MA_ADIF_W_TOT,,100.0,,,37,94
EMMUS 2000,2000,Nord-Ouest,412012,oui,MA_ADIF_W_TOT,,100.0,,,41,88
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,MA_ADIF_W_TOT,,100.0,,,156,144
EMMUS 2000,2000,Sud,412008,oui,MA_ADIF_W_TOT,,100.0,,,86,119
EMMUS 2000,2000,Sud-Est,412003,oui,MA_ADIF_W_TOT,,100.0,,,64,99
EMMUS 2006,2006,Aire métropolitaine,412001,oui,MA_ADIF_W_TOT,,100.0,,,409,265
EMMUS 2006,2006,Artibonite,412006,oui,MA_ADIF_W_TOT,,100.0,,,235,129
EMMUS 2006,2006,Centre,412007,oui,MA_ADIF_W_TOT,,100.0,,,123,126
EMMUS 2006,2006,Grand'Anse,412010,oui,MA_ADIF_W_TOT,,100.0,,,43,98
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_TOT,,100.0,,,82,225
EMMUS 2006,2006,Nippes,412011,oui,MA_ADIF_W_TOT,,100.0,,,38,127
EMMUS 2006,2006,Nord,412004,oui,MA_ADIF_W_TOT,,100.0,,,136,136
EMMUS 2006,2006,Nord-Est,412005,oui,MA_ADIF_W_TOT,,100.0,,,52,140
EMMUS 2006,2006,Nord-Ouest,412012,oui,MA_ADIF_W_TOT,,100.0,,,79,133
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,MA_ADIF_W_TOT,,100.0,,,249,150
EMMUS 2006,2006,Sud,412008,oui,MA_ADIF_W_TOT,,100.0,,,89,122
EMMUS 2006,2006,Sud-Est,412003,oui,MA_ADIF_W_TOT,,100.0,,,71,111
EMMUS 2012,2012,Aire métropolitaine,412001,oui,MA_ADIF_W_TOT,,100.0,,,412,250
EMMUS 2012,2012,Artibonite,412006,oui,MA_ADIF_W_TOT,,100.0,,,220,119
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,MA_ADIF_W_TOT,,100.0,,,99,227
EMMUS 2012,2012,Centre,412007,oui,MA_ADIF_W_TOT,,100.0,,,113,144
EMMUS 2012,2012,Grand'Anse,412010,oui,MA_ADIF_W_TOT,,100.0,,,53,99
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_TOT,,100.0,,,110,211
EMMUS 2012,2012,Nippes,412011,oui,MA_ADIF_W_TOT,,100.0,,,57,112
EMMUS 2012,2012,Nord,412004,oui,MA_ADIF_W_TOT,,100.0,,,144,133
EMMUS 2012,2012,Nord-Est,412005,oui,MA_ADIF_W_TOT,,100.0,,,59,122
EMMUS 2012,2012,Nord-Ouest,412012,oui,MA_ADIF_W_TOT,,100.0,,,67,118
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,MA_ADIF_W_TOT,,100.0,,,251,140
EMMUS 2012,2012,Sud,412008,oui,MA_ADIF_W_TOT,,100.0,,,112,125
EMMUS 2012,2012,Sud-Est,412003,oui,MA_ADIF_W_TOT,,100.0,,,67,97
EMMUS 2016,2016,Aire métropolitaine,412001,oui,MA_ADIF_W_TOT,,100.0,,,221,133
EMMUS 2016,2016,Artibonite,412006,oui,MA_ADIF_W_TOT,,100.0,,,221,177
EMMUS 2016,2016,Centre,412007,oui,MA_ADIF_W_TOT,,100.0,,,109,138
EMMUS 2016,2016,Grand'Anse,412010,oui,MA_ADIF_W_TOT,,100.0,,,51,97
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_TOT,,100.0,,,95,183
EMMUS 2016,2016,Nippes,412011,oui,MA_ADIF_W_TOT,,100.0,,,44,86
EMMUS 2016,2016,Nord,412004,oui,MA_ADIF_W_TOT,,100.0,,,142,134
EMMUS 2016,2016,Nord-Est,412005,oui,MA_ADIF_W_TOT,,100.0,,,56,112
EMMUS 2016,2016,Nord-Ouest,412012,oui,MA_ADIF_W_TOT,,100.0,,,62,127
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,MA_ADIF_W_TOT,,100.0,,,238,133
EMMUS 2016,2016,Sud,412008,oui,MA_ADIF_W_TOT,,100.0,,,74,93
EMMUS 2016,2016,Sud-Est,412003,oui,MA_ADIF_W_TOT,,100.0,,,73,92
EMMUS 2000,2000,Aire métropolitaine,412001,oui,MA_ADIF_W_UNW,,180.0,,,350,
EMMUS 2000,2000,Artibonite,412006,oui,MA_ADIF_W_UNW,,152.0,,,270,
EMMUS 2000,2000,Centre,412007,oui,MA_ADIF_W_UNW,,152.0,,,154,
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_UNW,,106.0,,,58,
EMMUS 2000,2000,Nord,412004,oui,MA_ADIF_W_UNW,,164.0,,,117,
EMMUS 2000,2000,Nord-Est,412005,oui,MA_ADIF_W_UNW,,94.0,,,37,
EMMUS 2000,2000,Nord-Ouest,412012,oui,MA_ADIF_W_UNW,,88.0,,,41,
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,MA_ADIF_W_UNW,,144.0,,,156,
EMMUS 2000,2000,Sud,412008,oui,MA_ADIF_W_UNW,,119.0,,,86,
EMMUS 2000,2000,Sud-Est,412003,oui,MA_ADIF_W_UNW,,99.0,,,64,
EMMUS 2006,2006,Aire métropolitaine,412001,oui,MA_ADIF_W_UNW,,265.0,,,409,
EMMUS 2006,2006,Artibonite,412006,oui,MA_ADIF_W_UNW,,129.0,,,235,
EMMUS 2006,2006,Centre,412007,oui,MA_ADIF_W_UNW,,126.0,,,123,
EMMUS 2006,2006,Grand'Anse,412010,oui,MA_ADIF_W_UNW,,98.0,,,43,
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_UNW,,225.0,,,82,
EMMUS 2006,2006,Nippes,412011,oui,MA_ADIF_W_UNW,,127.0,,,38,
EMMUS 2006,2006,Nord,412004,oui,MA_ADIF_W_UNW,,136.0,,,136,
EMMUS 2006,2006,Nord-Est,412005,oui,MA_ADIF_W_UNW,,140.0,,,52,
EMMUS 2006,2006,Nord-Ouest,412012,oui,MA_ADIF_W_UNW,,133.0,,,79,
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,MA_ADIF_W_UNW,,150.0,,,249,
EMMUS 2006,2006,Sud,412008,oui,MA_ADIF_W_UNW,,122.0,,,89,
EMMUS 2006,2006,Sud-Est,412003,oui,MA_ADIF_W_UNW,,111.0,,,71,
EMMUS 2012,2012,Aire métropolitaine,412001,oui,MA_ADIF_W_UNW,,250.0,,,412,
EMMUS 2012,2012,Artibonite,412006,oui,MA_ADIF_W_UNW,,119.0,,,220,
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,MA_ADIF_W_UNW,,227.0,,,99,
EMMUS 2012,2012,Centre,412007,oui,MA_ADIF_W_UNW,,144.0,,,113,
EMMUS 2012,2012,Grand'Anse,412010,oui,MA_ADIF_W_UNW,,99.0,,,53,
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_UNW,,211.0,,,110,
EMMUS 2012,2012,Nippes,412011,oui,MA_ADIF_W_UNW,,112.0,,,57,
EMMUS 2012,2012,Nord,412004,oui,MA_ADIF_W_UNW,,133.0,,,144,
EMMUS 2012,2012,Nord-Est,412005,oui,MA_ADIF_W_UNW,,122.0,,,59,
EMMUS 2012,2012,Nord-Ouest,412012,oui,MA_ADIF_W_UNW,,118.0,,,67,
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,MA_ADIF_W_UNW,,140.0,,,251,
EMMUS 2012,2012,Sud,412008,oui,MA_ADIF_W_UNW,,125.0,,,112,
EMMUS 2012,2012,Sud-Est,412003,oui,MA_ADIF_W_UNW,,97.0,,,67,
EMMUS 2016,2016,Aire métropolitaine,412001,oui,MA_ADIF_W_UNW,,133.0,,,221,
EMMUS 2016,2016,Artibonite,412006,oui,MA_ADIF_W_UNW,,177.0,,,221,
EMMUS 2016,2016,Centre,412007,oui,MA_ADIF_W_UNW,,138.0,,,109,
EMMUS 2016,2016,Grand'Anse,412010,oui,MA_ADIF_W_UNW,,97.0,,,51,
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_UNW,,183.0,,,95,
EMMUS 2016,2016,Nippes,412011,oui,MA_ADIF_W_UNW,,86.0,,,44,
EMMUS 2016,2016,Nord,412004,oui,MA_ADIF_W_UNW,,134.0,,,142,
EMMUS 2016,2016,Nord-Est,412005,oui,MA_ADIF_W_UNW,,112.0,,,56,
EMMUS 2016,2016,Nord-Ouest,412012,oui,MA_ADIF_W_UNW,,127.0,,,62,
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,MA_ADIF_W_UNW,,133.0,,,238,
EMMUS 2016,2016,Sud,412008,oui,MA_ADIF_W_UNW,,93.0,,,74,
EMMUS 2016,2016,Sud-Est,412003,oui,MA_ADIF_W_UNW,,92.0,,,73,
EMMUS 2000,2000,Aire métropolitaine,412001,oui,MA_ADIF_W_YNG,,0.8,,,350,180
EMMUS 2000,2000,Artibonite,412006,oui,MA_ADIF_W_YNG,,2.4,,,270,152
EMMUS 2000,2000,Centre,412007,oui,MA_ADIF_W_YNG,,1.0,,,154,152
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_YNG,,0.0,,,58,106
EMMUS 2000,2000,Nord,412004,oui,MA_ADIF_W_YNG,,1.1,,,117,164
EMMUS 2000,2000,Nord-Est,412005,oui,MA_ADIF_W_YNG,,3.0,,,37,94
EMMUS 2000,2000,Nord-Ouest,412012,oui,MA_ADIF_W_YNG,,9.4,,,41,88
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,MA_ADIF_W_YNG,,3.7,,,156,144
EMMUS 2000,2000,Sud,412008,oui,MA_ADIF_W_YNG,,3.4,,,86,119
EMMUS 2000,2000,Sud-Est,412003,oui,MA_ADIF_W_YNG,,4.6,,,64,99
EMMUS 2006,2006,Aire métropolitaine,412001,oui,MA_ADIF_W_YNG,,3.8,,,409,265
EMMUS 2006,2006,Artibonite,412006,oui,MA_ADIF_W_YNG,,2.1,,,235,129
EMMUS 2006,2006,Centre,412007,oui,MA_ADIF_W_YNG,,1.6,,,123,126
EMMUS 2006,2006,Grand'Anse,412010,oui,MA_ADIF_W_YNG,,2.0,,,43,98
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_YNG,,2.6,,,82,225
EMMUS 2006,2006,Nippes,412011,oui,MA_ADIF_W_YNG,,3.3,,,38,127
EMMUS 2006,2006,Nord,412004,oui,MA_ADIF_W_YNG,,0.5,,,136,136
EMMUS 2006,2006,Nord-Est,412005,oui,MA_ADIF_W_YNG,,2.1,,,52,140
EMMUS 2006,2006,Nord-Ouest,412012,oui,MA_ADIF_W_YNG,,6.0,,,79,133
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,MA_ADIF_W_YNG,,4.9,,,249,150
EMMUS 2006,2006,Sud,412008,oui,MA_ADIF_W_YNG,,0.0,,,89,122
EMMUS 2006,2006,Sud-Est,412003,oui,MA_ADIF_W_YNG,,2.8,,,71,111
EMMUS 2012,2012,Aire métropolitaine,412001,oui,MA_ADIF_W_YNG,,2.9,,,412,250
EMMUS 2012,2012,Artibonite,412006,oui,MA_ADIF_W_YNG,,0.0,,,220,119
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,MA_ADIF_W_YNG,,6.3,,,99,227
EMMUS 2012,2012,Centre,412007,oui,MA_ADIF_W_YNG,,2.2,,,113,144
EMMUS 2012,2012,Grand'Anse,412010,oui,MA_ADIF_W_YNG,,8.0,,,53,99
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_YNG,,4.4,,,110,211
EMMUS 2012,2012,Nippes,412011,oui,MA_ADIF_W_YNG,,1.1,,,57,112
EMMUS 2012,2012,Nord,412004,oui,MA_ADIF_W_YNG,,2.8,,,144,133
EMMUS 2012,2012,Nord-Est,412005,oui,MA_ADIF_W_YNG,,2.7,,,59,122
EMMUS 2012,2012,Nord-Ouest,412012,oui,MA_ADIF_W_YNG,,3.5,,,67,118
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,MA_ADIF_W_YNG,,1.0,,,251,140
EMMUS 2012,2012,Sud,412008,oui,MA_ADIF_W_YNG,,2.1,,,112,125
EMMUS 2012,2012,Sud-Est,412003,oui,MA_ADIF_W_YNG,,3.5,,,67,97
EMMUS 2016,2016,Aire métropolitaine,412001,oui,MA_ADIF_W_YNG,,3.2,,,221,133
EMMUS 2016,2016,Artibonite,412006,oui,MA_ADIF_W_YNG,,1.9,,,221,177
EMMUS 2016,2016,Centre,412007,oui,MA_ADIF_W_YNG,,2.0,,,109,138
EMMUS 2016,2016,Grand'Anse,412010,oui,MA_ADIF_W_YNG,,1.3,,,51,97
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,MA_ADIF_W_YNG,,2.5,,,95,183
EMMUS 2016,2016,Nippes,412011,oui,MA_ADIF_W_YNG,,3.9,,,44,86
EMMUS 2016,2016,Nord,412004,oui,MA_ADIF_W_YNG,,0.9,,,142,134
EMMUS 2016,2016,Nord-Est,412005,oui,MA_ADIF_W_YNG,,0.9,,,56,112
EMMUS 2016,2016,Nord-Ouest,412012,oui,MA_ADIF_W_YNG,,3.7,,,62,127
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,MA_ADIF_W_YNG,,4.2,,,238,133
EMMUS 2016,2016,Sud,412008,oui,MA_ADIF_W_YNG,,3.4,,,74,93
EMMUS 2016,2016,Sud-Est,412003,oui,MA_ADIF_W_YNG,,4.4,,,73,92
EMMUS 2000,2000,Aire métropolitaine,412001,oui,MA_CWIV_W_0WV,,49.7,,,1613,751
EMMUS 2000,2000,Artibonite,412006,oui,MA_CWIV_W_0WV,,60.2,,,1092,604
EMMUS 2000,2000,Centre,412007,oui,MA_CWIV_W_0WV,,70.1,,,508,498
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_0WV,,65.9,,,330,573
EMMUS 2000,2000,Nord,412004,oui,MA_CWIV_W_0WV,,59.8,,,532,751
EMMUS 2000,2000,Nord-Est,412005,oui,MA_CWIV_W_0WV,,66.8,,,200,509
EMMUS 2000,2000,Nord-Ouest,412012,oui,MA_CWIV_W_0WV,,60.5,,,227,456
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,MA_CWIV_W_0WV,,61.1,,,727,662
EMMUS 2000,2000,Sud,412008,oui,MA_CWIV_W_0WV,,61.5,,,417,588
EMMUS 2000,2000,Sud-Est,412003,oui,MA_CWIV_W_0WV,,66.3,,,311,510
EMMUS 2006,2006,Aire métropolitaine,412001,oui,MA_CWIV_W_0WV,,58.0,,,1473,969
EMMUS 2006,2006,Artibonite,412006,oui,MA_CWIV_W_0WV,,64.6,,,1066,586
EMMUS 2006,2006,Centre,412007,oui,MA_CWIV_W_0WV,,76.8,,,526,557
EMMUS 2006,2006,Grand'Anse,412010,oui,MA_CWIV_W_0WV,,62.7,,,209,469
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_0WV,,64.3,,,361,931
EMMUS 2006,2006,Nippes,412011,oui,MA_CWIV_W_0WV,,66.5,,,152,462
EMMUS 2006,2006,Nord,412004,oui,MA_CWIV_W_0WV,,65.6,,,603,606
EMMUS 2006,2006,Nord-Est,412005,oui,MA_CWIV_W_0WV,,73.9,,,208,562
EMMUS 2006,2006,Nord-Ouest,412012,oui,MA_CWIV_W_0WV,,61.7,,,355,582
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,MA_CWIV_W_0WV,,63.3,,,1042,602
EMMUS 2006,2006,Sud,412008,oui,MA_CWIV_W_0WV,,74.7,,,393,515
EMMUS 2006,2006,Sud-Est,412003,oui,MA_CWIV_W_0WV,,73.3,,,297,466
EMMUS 2012,2012,Aire métropolitaine,412001,oui,MA_CWIV_W_0WV,,64.2,,,1914,1193
EMMUS 2012,2012,Artibonite,412006,oui,MA_CWIV_W_0WV,,73.1,,,1159,632
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,MA_CWIV_W_0WV,,69.3,,,327,753
EMMUS 2012,2012,Centre,412007,oui,MA_CWIV_W_0WV,,79.8,,,496,628
EMMUS 2012,2012,Grand'Anse,412010,oui,MA_CWIV_W_0WV,,76.7,,,263,506
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_0WV,,72.7,,,515,1018
EMMUS 2012,2012,Nippes,412011,oui,MA_CWIV_W_0WV,,68.6,,,252,512
EMMUS 2012,2012,Nord,412004,oui,MA_CWIV_W_0WV,,67.0,,,768,728
EMMUS 2012,2012,Nord-Est,412005,oui,MA_CWIV_W_0WV,,81.3,,,277,586
EMMUS 2012,2012,Nord-Ouest,412012,oui,MA_CWIV_W_0WV,,73.2,,,347,596
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,MA_CWIV_W_0WV,,74.0,,,1186,664
EMMUS 2012,2012,Sud,412008,oui,MA_CWIV_W_0WV,,75.0,,,499,564
EMMUS 2012,2012,Sud-Est,412003,oui,MA_CWIV_W_0WV,,72.4,,,321,487
EMMUS 2016,2016,Aire métropolitaine,412001,oui,MA_CWIV_W_0WV,,82.4,,,1608,949
EMMUS 2016,2016,Artibonite,412006,oui,MA_CWIV_W_0WV,,82.0,,,1131,941
EMMUS 2016,2016,Centre,412007,oui,MA_CWIV_W_0WV,,86.0,,,529,655
EMMUS 2016,2016,Grand'Anse,412010,oui,MA_CWIV_W_0WV,,89.9,,,290,532
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_0WV,,89.1,,,536,1040
EMMUS 2016,2016,Nippes,412011,oui,MA_CWIV_W_0WV,,88.2,,,246,508
EMMUS 2016,2016,Nord,412004,oui,MA_CWIV_W_0WV,,82.1,,,821,762
EMMUS 2016,2016,Nord-Est,412005,oui,MA_CWIV_W_0WV,,87.1,,,267,577
EMMUS 2016,2016,Nord-Ouest,412012,oui,MA_CWIV_W_0WV,,83.6,,,384,798
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,MA_CWIV_W_0WV,,87.6,,,1285,760
EMMUS 2016,2016,Sud,412008,oui,MA_CWIV_W_0WV,,90.9,,,473,576
EMMUS 2016,2016,Sud-Est,412003,oui,MA_CWIV_W_0WV,,89.9,,,369,505
EMMUS 2000,2000,Aire métropolitaine,412001,oui,MA_CWIV_W_1WV,,12.4,,,1613,751
EMMUS 2000,2000,Artibonite,412006,oui,MA_CWIV_W_1WV,,16.0,,,1092,604
EMMUS 2000,2000,Centre,412007,oui,MA_CWIV_W_1WV,,14.8,,,508,498
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_1WV,,11.8,,,330,573
EMMUS 2000,2000,Nord,412004,oui,MA_CWIV_W_1WV,,15.0,,,532,751
EMMUS 2000,2000,Nord-Est,412005,oui,MA_CWIV_W_1WV,,15.3,,,200,509
EMMUS 2000,2000,Nord-Ouest,412012,oui,MA_CWIV_W_1WV,,14.8,,,227,456
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,MA_CWIV_W_1WV,,14.4,,,727,662
EMMUS 2000,2000,Sud,412008,oui,MA_CWIV_W_1WV,,14.2,,,417,588
EMMUS 2000,2000,Sud-Est,412003,oui,MA_CWIV_W_1WV,,16.9,,,311,510
EMMUS 2006,2006,Aire métropolitaine,412001,oui,MA_CWIV_W_1WV,,9.4,,,1473,969
EMMUS 2006,2006,Artibonite,412006,oui,MA_CWIV_W_1WV,,11.2,,,1066,586
EMMUS 2006,2006,Centre,412007,oui,MA_CWIV_W_1WV,,10.1,,,526,557
EMMUS 2006,2006,Grand'Anse,412010,oui,MA_CWIV_W_1WV,,11.0,,,209,469
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_1WV,,12.1,,,361,931
EMMUS 2006,2006,Nippes,412011,oui,MA_CWIV_W_1WV,,13.7,,,152,462
EMMUS 2006,2006,Nord,412004,oui,MA_CWIV_W_1WV,,11.1,,,603,606
EMMUS 2006,2006,Nord-Est,412005,oui,MA_CWIV_W_1WV,,11.7,,,208,562
EMMUS 2006,2006,Nord-Ouest,412012,oui,MA_CWIV_W_1WV,,15.2,,,355,582
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,MA_CWIV_W_1WV,,11.3,,,1042,602
EMMUS 2006,2006,Sud,412008,oui,MA_CWIV_W_1WV,,10.6,,,393,515
EMMUS 2006,2006,Sud-Est,412003,oui,MA_CWIV_W_1WV,,12.0,,,297,466
EMMUS 2012,2012,Aire métropolitaine,412001,oui,MA_CWIV_W_1WV,,11.7,,,1914,1193
EMMUS 2012,2012,Artibonite,412006,oui,MA_CWIV_W_1WV,,15.9,,,1159,632
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,MA_CWIV_W_1WV,,12.8,,,327,753
EMMUS 2012,2012,Centre,412007,oui,MA_CWIV_W_1WV,,12.4,,,496,628
EMMUS 2012,2012,Grand'Anse,412010,oui,MA_CWIV_W_1WV,,11.0,,,263,506
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_1WV,,12.6,,,515,1018
EMMUS 2012,2012,Nippes,412011,oui,MA_CWIV_W_1WV,,14.2,,,252,512
EMMUS 2012,2012,Nord,412004,oui,MA_CWIV_W_1WV,,13.4,,,768,728
EMMUS 2012,2012,Nord-Est,412005,oui,MA_CWIV_W_1WV,,10.2,,,277,586
EMMUS 2012,2012,Nord-Ouest,412012,oui,MA_CWIV_W_1WV,,14.3,,,347,596
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,MA_CWIV_W_1WV,,13.0,,,1186,664
EMMUS 2012,2012,Sud,412008,oui,MA_CWIV_W_1WV,,10.9,,,499,564
EMMUS 2012,2012,Sud-Est,412003,oui,MA_CWIV_W_1WV,,14.2,,,321,487
EMMUS 2016,2016,Aire métropolitaine,412001,oui,MA_CWIV_W_1WV,,12.5,,,1608,949
EMMUS 2016,2016,Artibonite,412006,oui,MA_CWIV_W_1WV,,14.2,,,1131,941
EMMUS 2016,2016,Centre,412007,oui,MA_CWIV_W_1WV,,10.5,,,529,655
EMMUS 2016,2016,Grand'Anse,412010,oui,MA_CWIV_W_1WV,,9.1,,,290,532
EMMUS 2016,2016,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_1WV,,9.7,,,536,1040
EMMUS 2016,2016,Nippes,412011,oui,MA_CWIV_W_1WV,,10.5,,,246,508
EMMUS 2016,2016,Nord,412004,oui,MA_CWIV_W_1WV,,12.9,,,821,762
EMMUS 2016,2016,Nord-Est,412005,oui,MA_CWIV_W_1WV,,10.3,,,267,577
EMMUS 2016,2016,Nord-Ouest,412012,oui,MA_CWIV_W_1WV,,13.7,,,384,798
EMMUS 2016,2016,Reste de l'Ouest,412002,oui,MA_CWIV_W_1WV,,9.7,,,1285,760
EMMUS 2016,2016,Sud,412008,oui,MA_CWIV_W_1WV,,7.9,,,473,576
EMMUS 2016,2016,Sud-Est,412003,oui,MA_CWIV_W_1WV,,8.7,,,369,505
EMMUS 2000,2000,Aire métropolitaine,412001,oui,MA_CWIV_W_2PW,,4.3,,,1613,751
EMMUS 2000,2000,Artibonite,412006,oui,MA_CWIV_W_2PW,,9.2,,,1092,604
EMMUS 2000,2000,Centre,412007,oui,MA_CWIV_W_2PW,,4.7,,,508,498
EMMUS 2000,2000,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_2PW,,5.0,,,330,573
EMMUS 2000,2000,Nord,412004,oui,MA_CWIV_W_2PW,,5.3,,,532,751
EMMUS 2000,2000,Nord-Est,412005,oui,MA_CWIV_W_2PW,,3.1,,,200,509
EMMUS 2000,2000,Nord-Ouest,412012,oui,MA_CWIV_W_2PW,,4.6,,,227,456
EMMUS 2000,2000,Reste de l'Ouest,412002,oui,MA_CWIV_W_2PW,,4.5,,,727,662
EMMUS 2000,2000,Sud,412008,oui,MA_CWIV_W_2PW,,6.2,,,417,588
EMMUS 2000,2000,Sud-Est,412003,oui,MA_CWIV_W_2PW,,2.6,,,311,510
EMMUS 2006,2006,Aire métropolitaine,412001,oui,MA_CWIV_W_2PW,,7.2,,,1473,969
EMMUS 2006,2006,Artibonite,412006,oui,MA_CWIV_W_2PW,,7.5,,,1066,586
EMMUS 2006,2006,Centre,412007,oui,MA_CWIV_W_2PW,,5.5,,,526,557
EMMUS 2006,2006,Grand'Anse,412010,oui,MA_CWIV_W_2PW,,6.2,,,209,469
EMMUS 2006,2006,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_2PW,,6.0,,,361,931
EMMUS 2006,2006,Nippes,412011,oui,MA_CWIV_W_2PW,,5.7,,,152,462
EMMUS 2006,2006,Nord,412004,oui,MA_CWIV_W_2PW,,6.6,,,603,606
EMMUS 2006,2006,Nord-Est,412005,oui,MA_CWIV_W_2PW,,4.4,,,208,562
EMMUS 2006,2006,Nord-Ouest,412012,oui,MA_CWIV_W_2PW,,9.9,,,355,582
EMMUS 2006,2006,Reste de l'Ouest,412002,oui,MA_CWIV_W_2PW,,6.4,,,1042,602
EMMUS 2006,2006,Sud,412008,oui,MA_CWIV_W_2PW,,7.7,,,393,515
EMMUS 2006,2006,Sud-Est,412003,oui,MA_CWIV_W_2PW,,5.6,,,297,466
EMMUS 2012,2012,Aire métropolitaine,412001,oui,MA_CWIV_W_2PW,,3.4,,,1914,1193
EMMUS 2012,2012,Artibonite,412006,oui,MA_CWIV_W_2PW,,2.4,,,1159,632
EMMUS 2012,2012,Camps de déplacés (enquête 2012),412013,non,MA_CWIV_W_2PW,,2.6,,,327,753
EMMUS 2012,2012,Centre,412007,oui,MA_CWIV_W_2PW,,3.2,,,496,628
EMMUS 2012,2012,Grand'Anse,412010,oui,MA_CWIV_W_2PW,,3.4,,,263,506
EMMUS 2012,2012,Grand'Anse et Nippes réunies,412009,non,MA_CWIV_W_2PW,,3.2,,,515,1018
EMMUS 2012,2012,Nippes,412011,oui,MA_CWIV_W_2PW,,3.0,,,252,512
EMMUS 2012,2012,Nord,412004,oui,MA_CWIV_W_2PW,,2.9,,,768,728
EMMUS 2012,2012,Nord-Est,412005,oui,MA_CWIV_W_2PW,,2.0,,,277,586
EMMUS 2012,2012,Nord-Ouest,412012,oui,MA_CWIV_W_2PW,,1.8,,,347,596
EMMUS 2012,2012,Reste de l'Ouest,412002,oui,MA_CWIV_W_2PW,,2.8,,,1186,664
