pays,code_pays,vague,mode_de_collecte,variable,theme,indicateur,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_grappes,effet_de_plan,ponderation,pose_verifie_sur_le_questionnaire,passeport,source_id,source,licence,date_extraction
Haïti,HTI,2023,téléphone,b37,confiance,Confiance dans les médias,0-100,région d'enquête,Sud,55.1681,46.8695,63.4667,4.234,185,775,,poids de sondage du fichier,oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,b37,confiance,Confiance dans les médias,0-100,milieu,Rural,74.1182,71.3549,76.8814,1.4098,378,57,,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,b37,confiance,Confiance dans les médias,0-100,milieu,Urbain,72.706,70.4795,74.9325,1.1359,1068,57,,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2008,face-à-face,b37,confiance,Confiance dans les médias,0-100,national,République dominicaine,73.0751,71.4201,74.7302,0.8444,1446,57,1.34,"note technique : « Dominican Republic 2008, 1,507, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b37,confiance,Confiance dans les médias,0-100,milieu,Rural,74.2616,71.3617,77.1615,1.4795,395,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b37,confiance,Confiance dans les médias,0-100,milieu,Urbain,72.2791,70.1431,74.415,1.0898,1075,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b37,confiance,Confiance dans les médias,0-100,national,République dominicaine,72.8118,71.0807,74.5428,0.8832,1470,60,1.55,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b37,confiance,Confiance dans les médias,0-100,région d'enquête,Este,77.0655,73.5212,80.6099,1.8083,234,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b37,confiance,Confiance dans les médias,0-100,région d'enquête,Metropolitana,70.3501,66.2506,74.4496,2.0916,457,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
République dominicaine,DOM,2010,face-à-face,b37,confiance,Confiance dans les médias,0-100,région d'enquête,Norte,73.2063,70.859,75.5537,1.1976,525,60,,"note technique : « Dominican Republic 2010, 1,500, Unweighted »",oui,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer,"Licence par clic LAPOP — agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)",2026-08-26
