vague,mode_de_collecte,variable,theme,indicateur,echelle_origine,unite,domaine,domaine_nom,estimation,ic95_bas,ic95_haut,erreur_type,n_repondants,n_upm_du_plan,effet_de_plan,passeport,source_id,source,licence,attribution,remerciement_exige,date_extraction
2021,,exc2,corruption,A été sollicité pour un pot-de-vin par un policier (12 derniers mois),binaire_0non,0-100,région d'enquête,Sud,4.5333,1.528,7.5386,1.5333,289,1492,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc2,corruption,A été sollicité pour un pot-de-vin par un policier (12 derniers mois),binaire_0non,0-100,national,Haïti,2.4077,1.1268,3.6886,0.6535,771,771,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc2,corruption,A été sollicité pour un pot-de-vin par un policier (12 derniers mois),binaire_0non,0-100,région d'enquête,Aire métropolitaine,5.0624,0.7327,9.392,2.209,195,771,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc2,corruption,A été sollicité pour un pot-de-vin par un policier (12 derniers mois),binaire_0non,0-100,région d'enquête,Centre,2.4808,-1.3531,6.3148,1.9561,98,771,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc2,corruption,A été sollicité pour un pot-de-vin par un policier (12 derniers mois),binaire_0non,0-100,région d'enquête,Nord,0.4647,-0.4488,1.3783,0.4661,141,771,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc2,corruption,A été sollicité pour un pot-de-vin par un policier (12 derniers mois),binaire_0non,0-100,région d'enquête,Reste de l'Ouest,2.7706,0.3405,5.2008,1.2399,89,771,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc2,corruption,A été sollicité pour un pot-de-vin par un policier (12 derniers mois),binaire_0non,0-100,région d'enquête,Sud,1.4488,0.1606,2.7369,0.6572,192,771,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc7,corruption,La corruption des agents publics est répandue (1 très répandue → 4 très rare),echelle4,0-100,national,Haïti,35.5947,32.0815,39.108,1.7925,742,742,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc7,corruption,La corruption des agents publics est répandue (1 très répandue → 4 très rare),echelle4,0-100,région d'enquête,Aire métropolitaine,25.194,18.5636,31.8244,3.3828,188,742,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc7,corruption,La corruption des agents publics est répandue (1 très répandue → 4 très rare),echelle4,0-100,région d'enquête,Centre,35.6004,27.392,43.8087,4.1879,91,742,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc7,corruption,La corruption des agents publics est répandue (1 très répandue → 4 très rare),echelle4,0-100,région d'enquête,Nord,37.6616,30.0976,45.2257,3.8592,137,742,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc7,corruption,La corruption des agents publics est répandue (1 très répandue → 4 très rare),echelle4,0-100,région d'enquête,Reste de l'Ouest,32.2937,23.9883,40.5991,4.2374,81,742,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2023,,exc7,corruption,La corruption des agents publics est répandue (1 très répandue → 4 très rare),echelle4,0-100,région d'enquête,Sud,38.0882,30.8015,45.3749,3.7177,192,742,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,milieu,Rural,66.823,64.305,69.3409,1.2847,618,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,milieu,Urbain,66.1415,63.7453,68.5378,1.2226,938,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,national,Haïti,66.4949,64.6413,68.3484,0.9457,1556,88,1.5,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,région d'enquête,Aire métropolitaine,63.8558,61.0453,66.6663,1.4339,532,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,région d'enquête,Centre,70.9237,67.8373,74.01,1.5747,328,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,région d'enquête,Nord,64.0749,59.3361,68.8137,2.4178,336,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,région d'enquête,Reste de l'Ouest,58.2982,52.264,64.3324,3.0787,144,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2016/17,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,région d'enquête,Sud,71.8769,67.5299,76.2238,2.2178,216,88,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,national,Haïti,66.9504,64.4654,69.4354,1.2679,875,875,1.0,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
2021,,exc7new,corruption,Part des responsables politiques jugés corrompus (1 aucun → 5 tous),echelle5,0-100,région d'enquête,Aire métropolitaine,69.1753,64.4171,73.9334,2.4276,270,875,,PSP-033,SRC-014,LAPOP Lab — AmericasBarometer Haïti,"Licence par clic LAPOP — analyse et agrégats autorisés, partage des fichiers interdit, USAGE COMMERCIAL INTERDIT (clause 1)","LAPOP Lab. AmericasBarometer Haiti, {annee}, v{version}. Center for Global Democracy, Nashville, TN. www.vanderbilt.edu/lapop","These data were supplied by the Latin American Public Opinion Project at Vanderbilt University, which takes no responsibility for any interpretation of the data.",2026-08-25
